feature1,feature2,label
0.8861932319629189,0.9036492378881162,1
0.27661670075468203,0.23960505862228976,0
0.6798876734397872,0.17595299053465463,0
0.5830125823622874,0.6452858168020755,1
0.20531213756000166,0.1317814780030373,0
0.491885302155898,0.1868249938641119,0
0.8189301117824552,0.5653462060240115,1
0.9610065543083972,0.9996046100750998,1
0.474805209792995,0.6575127328938756,1
0.623762044476614,0.996652041340161,1
0.5358063741516781,0.6464298040018575,1
0.4614787182296852,0.6070717211302956,1
0.37496763857278026,0.652044148260324,1
0.308536480643664,0.13762840067806426,0
0.0015939901034025539,0.913910655889249,1
0.7893142584134187,0.9365236051553614,1
0.032465011082208894,0.11224314858579698,0
0.6267306842980476,0.9480577485588303,1
0.9104624008737674,0.9189409553998071,1
0.5194252276303079,0.5370974608459932,1
0.7696645006261519,0.3019630625623998,0
0.030477448650336525,0.006141704828141026,0
0.46757520748382586,0.6444213307912241,1
0.8178485013602492,0.3316254740374316,0
0.7586568294131035,0.8650136896680727,1
0.8441577648885755,0.8519344292272363,1
0.8729982102203252,0.37659968598949556,0
0.4427160033056182,0.4862604394019967,0
0.4592404592180518,0.4295445714823233,0
0.874941455118575,0.8091013919767074,1
0.05570521042939858,0.6592189953563536,1
0.28815390395504614,0.7499859254767937,1
0.8801683471785958,0.8261289206543758,1
0.7520315276750645,0.27648099910863433,0
0.7308034452197867,0.6761027998169385,1
0.2069784107617899,0.8248000063519794,1
0.18241010723279727,0.49799549578306823,0
0.5519869820012622,0.8512442720200742,1
0.2085817513646543,0.2663883571177238,0
0.4823179906717988,0.5237380024035491,1
0.038520964307868,0.40807791684053063,0
0.8201683567796054,0.0985719818958869,0
0.173662642385491,0.6164935301522667,1
0.1868515389228923,0.3342643806802076,0
0.6277599320363363,0.3967505866578609,0
0.06727956659531642,0.24979936436293004,0
0.054330780295512415,0.8077678669278315,1
0.061426170270153846,0.7726794457717135,1
0.5938680220317464,0.41650815358969595,0
0.2623672324616466,0.8108262512983284,1
0.4654049331576563,0.7854921908068226,1
0.7494112223475676,0.73831451378041,1
0.612642917473427,0.8721849066274797,1
0.2542820872965198,0.017386063879954117,0
0.9482432739512971,0.09219822948753054,0
0.33897745646186783,0.11105165886335167,0
0.8227048974101874,0.25630308138482927,0
0.2639259196371998,0.5661575818477741,1
0.43229971686050983,0.38713421734978304,0
0.10648802906873156,0.39365089300038925,0
0.41324341596432057,0.45188350690888557,0
0.8137730247008347,0.019728448594303782,0
0.8875409718466679,0.20172024969875557,0
0.2617958911778999,0.0262131042176057,0
0.778130310119209,0.3970523528981388,0
0.268503178698661,0.3755020528476283,0
0.006881268314750444,0.02195179610736897,0
0.7573330229421092,0.6957792441302612,1
0.10230762696662365,0.41177241994410296,0
0.9833904758548232,0.9646481128899999,1
0.07041075237420769,0.45277023276408,0
0.40082830547548154,0.706316294294155,1
0.23708297781668408,0.889630510114104,1
0.8633508228534623,0.9832913490900755,1
0.29831157859589563,0.21754033545740104,0
0.0939940723631959,0.18515428843144344,0
0.22477634739284047,0.19562911808732097,0
0.529334876336396,0.33758727838284386,0
0.301670599913899,0.48626214831614967,0
0.33917628438367975,0.9405667122432497,1
0.5298236787208416,0.18297836124377442,0
0.2844818193033275,0.1329793400941769,0
0.6834205215104682,0.031962105333527724,0
0.5228536494114487,0.8537186575122465,1
0.5414083690803404,0.8011208047810371,1
0.601996235377307,0.23596527902397546,0
0.7274461151649476,0.9107884225927236,1
0.011696689338888011,0.5530760634478732,1
0.7557365693157224,0.8623147861221004,1
0.685205165471304,0.5839603898566129,1
0.7861553634707341,0.16709457262947958,0
0.3423378111654777,0.07823760289720416,0
0.6965377561285667,0.20089465160412012,0
0.816423002489117,0.6317197132988177,1
0.36619399406121356,0.7248654007458075,1
0.2801676684097676,0.18069138710796717,0
0.8323642990717076,0.026932057182627367,0
0.8284567014977379,0.2428509724547787,0
0.30998968825042506,0.0037432271009371076,0
0.9592942469478162,0.33199099092628437,0
0.5299889869674489,0.682676355578093,1
0.492420665433868,0.3864585532062137,0
0.4652866980028362,0.6967461187154943,1
0.7399350281910801,0.3935477161586233,0
0.5935997416234019,0.7526262829026157,1
0.42110559866395125,0.7408063943049367,1
0.9059415291288663,0.21271787313381008,0
0.40107116509287444,0.8183127750551726,1
0.02378270331021093,0.412935931993326,0
0.14110820071974062,0.11209438880819089,0
0.039793221521312705,0.23933638137646351,0
0.532563285149663,0.33387994008167443,0
0.5491462889130491,0.9879128391876844,1
0.5337336995254222,0.4046523444588148,0
0.8198608426159089,0.23874487788380572,0
0.7572822230533808,0.1186618300282013,0
0.2432491143317571,0.7958866959130636,1
0.15467395652482785,0.47880248307162476,0
0.44781832223991735,0.3092349852061379,0
0.8384338579414108,0.30763979912952133,0
0.42329940011365363,0.12005901574878619,0
0.9206905152706931,0.35720418872682524,0
0.14103749463178128,0.26734941910754717,0
0.9915795865948757,0.006617895388901118,0
0.03134218144014789,0.3499922514956042,0
0.16722233414025656,0.8837781767291902,1
0.7216876764053194,0.6951077637149237,1
0.456199805017903,0.08035826150756187,0
0.20774988140148232,0.07252243417096338,0
0.6409829658500097,0.3617920822584414,0
0.5841066016500571,0.3521544166243702,0
0.264730007554266,0.6636441184328637,1
0.8736935015678887,0.1228103859769204,0
0.9560535696652429,0.2541350969429398,0
0.07034236796057147,0.776966533845109,1
0.18217363076920223,0.660347745722272,1
0.5228260893291077,0.8536945907565677,1
0.03185058303974919,0.13724862188109543,0
0.017468193508696883,0.8197295123790104,1
0.764384647019613,0.7468714806716603,1
0.7826443143424725,0.29854051465064346,0
0.9203236137711623,0.21832481653802538,0
0.15138749398460183,0.05118739791167415,0
0.5645661230619333,0.5222311411904116,1
0.8670288548897274,0.3463585422612475,0
0.0549442495759257,0.4046540261563333,0
0.7697859305378107,0.4532307089644635,0
0.3328948926777149,0.4419973590717362,0
0.3243187760538918,0.15378043590365886,0
0.2731106851049443,0.9976085001059675,1
0.5501459747585026,0.2858931843867515,0
0.30423757854532973,0.406151476245982,0
0.9949813355638956,0.685037805689604,1
0.5815494043823086,0.697567134846322,1
0.9691849172541429,0.5343369906512573,1
0.6016909585167227,0.7260533868241343,1
0.9738557382515036,0.41610695143515064,0
0.5564961007625872,0.6892943669629844,1
0.008509118569389185,0.5275270687416921,0
0.196593892955222,0.9039619979433111,1
0.7238389970625078,0.20559460006773178,0
0.5792236281649458,0.16041855209891565,0
0.7681646124440893,0.387672300756044,0
0.5552220033587045,0.7409337108239478,1
0.3299969883696776,0.3721522080692572,0
0.7555037840384126,0.7006777594285737,1
0.580754883859811,0.6442387441407009,1
0.7996888322969284,0.19287913615059538,0
0.7898394919568109,0.8801338230916608,1
0.19404142815915637,0.5346474851308887,1
0.1938303263050315,0.7700143433744507,1
0.6105535893523059,0.6797366818221511,1
0.5462862288725281,0.6145107564530293,1
0.8993454576608418,0.473873487718945,1
0.3965603074011925,0.6388309256921529,1
0.286759975494119,0.4118936140904059,0
0.5138336670381497,0.561123720002216,1
0.7028662513475398,0.9569639399440973,1
0.9793502903631485,0.9713443504505325,1
0.26619428722920035,0.7764508507777279,1
0.48580692386512747,0.3080703969006485,0
0.932323012119619,0.1850669751821118,0
0.2549616976821759,0.5317081340318252,1
0.05537234889974196,0.3310019599369529,0
0.9680872668485294,0.8318603112993376,1
0.2139609151118249,0.6267271458300903,1
0.36797127960952125,0.8541638620767978,1
0.6463576545948294,0.5450071803927268,1
0.035504221149355475,0.6251340732044574,1
0.020704956375643513,0.7240552990690104,1
0.08377339753225099,0.4732223874388266,0
0.7195544014190909,0.2757583203589681,0
0.236173617123852,0.4324335187888734,0
0.7980417980505041,0.39785009438456453,0
0.9862867946038171,0.38961418137680537,0
0.413108285410986,0.1150863760985541,0
0.6532175261512029,0.14718548890434413,0
0.0077372084511539985,0.939824538612353,1
0.1782603926548899,0.025395432502585025,0
0.48248712477794387,0.174416673409293,0
0.38766408294991783,0.8322845458238981,1
0.99407894959106,0.5951417061076217,1
0.5224656023928267,0.8321416593171591,1
0.8615979951050958,0.15072255972665838,0
0.11986171981615901,0.27950533061334026,0
0.1804448008912889,0.9905341403434865,1
0.8859566573494242,0.3205220177720358,0
0.26468131515238646,0.008643228022867877,0
0.6687990940905787,0.6971584726649503,1
0.9270007905481292,0.6110303824057871,1
0.7142684093898563,0.9442518472518924,1
0.37026714919982806,0.8949663052046442,1
0.7198342796181152,0.9325292340742405,1
0.8485694017422198,0.40702608903707727,0
0.6606633125698331,0.9248599814605343,1
0.45842242363116403,0.8434547142134668,1
0.8342702676407479,0.8606703925089776,1
0.24543335223055318,0.9649829294226444,1
0.946821458268466,0.013637474384683101,0
0.6979629962157187,0.2979524175408792,0
0.3662290530129988,0.6530241516985593,1
0.52442091863176,0.926998062094302,1
0.30222939462806453,0.5430575887706753,1
0.5742482009986869,0.052656324018625966,0
0.6270803467166449,0.35675956015682797,0
0.19192438798669942,0.9637142004695329,1
0.2678352215347738,0.8462704911784522,1
0.5591990162801943,0.6795266287069369,1
0.7699344030582735,0.9034210468558623,1
0.4479527085235897,0.6800527008348378,1
0.20579757406955457,0.40074281247775245,0
0.8085188992330892,0.18264691061609695,0
0.7445595455345074,0.016879500533566794,0
0.21411772754329284,0.16062171927244295,0
0.5320591712902862,0.8895632912653897,1
0.00672690382851171,0.9938277487320246,1
0.8619332299952865,0.3616898776285228,0
0.842257143958828,0.6151868269074526,1
0.8323142918559894,0.18467750651236758,0
0.9106363420082855,0.7290975238440673,1
0.7741658036768608,0.8178651799958909,1
0.7343130788052403,0.07505425016653344,0
0.4084540265836858,0.16748545208278276,0
0.08412015748277257,0.8501568254839366,1
0.7045031570521497,0.7704071930775712,1
0.24473610394304468,0.9705895025085909,1
0.435022728276366,0.8999531339647161,1
0.9903939921857381,0.014865706424378455,0
0.14504918567624114,0.7926793121342749,1
0.8931427463263513,0.24935490414379657,0
0.5797873544179971,0.4772863427641346,0
0.1294596124353664,0.8406873416235098,1
0.9478003418061441,0.3620912041155452,0
0.9150736526024135,0.5780362760499591,1
0.45205941597726307,0.8052063632705267,1
0.9337020624600428,0.30290646045423375,0
0.5161742167219586,0.946870289798971,1
0.2511142057837197,0.5412449382145296,1
0.2988748984299645,0.7392927400659001,1
0.5766355643140445,0.46112535007054256,0
0.34476220843989314,0.8438805459235589,1
0.5479723310273802,0.7379158890269053,1
0.6654613438244564,0.11616839605312257,0
0.4381369519827497,0.4597684274793846,0
0.5941523648959658,0.6899980326952777,1
0.325888152488201,0.38301616060405197,0
0.42101316225947094,0.41177903416865014,0
0.20501951153920894,0.7539989351631687,1
0.8361714918346104,0.5000194485107132,1
0.5498883966433651,0.009502008466758083,0
0.34999030329879366,0.6756667228435542,1
0.4338771404213331,0.8047436167817655,1
0.0005796275472877976,0.6426944618957049,1
0.34436759237492065,0.9391238715259272,1
0.11636198924295371,0.13730292500375663,0
0.5493488854774687,0.08227981745806734,0
0.6309350738430177,0.049691931667418254,0
0.2533511112256893,0.9888157893257663,1
0.4183012231998948,0.7885999602322085,1
0.15857311969266652,0.10997424306004433,0
0.5730823896122352,0.3912701568512512,0
0.725036700887349,0.345336923639468,0
0.4853255309029326,0.8674118275909743,1
0.8806664265027011,0.014644214870259686,0
0.9385716004474361,0.6353190447454984,1
0.8976255002844507,0.4334243170473616,0
0.9832229390295343,0.6189162105488242,1
0.03747493423752235,0.8201128436534155,1
0.12184133038083378,0.2724466973646934,0
0.9067434217564114,0.014933725964484168,0
0.3884129498457548,0.9157407451807272,1
0.9529544416085053,0.6767434011988497,1
0.12370973293825971,0.9922121294363399,1
0.15485987409013213,0.5959837790909973,1
0.19145708971844466,0.5976689073840284,1
0.21786894764150433,0.22600768740119948,0
0.8246435062959095,0.9315990581011588,1
0.2535700805443336,0.9908848429088628,1
0.07355043558883478,0.3566077416628455,0
0.6082727148438224,0.5382413379326684,1
0.7943616258159907,0.39796979793968634,0
0.8738347158552364,0.670420431158556,1
0.4869790659776251,0.5042826204592367,1
0.3604349686554581,0.0076593897927192955,0
0.09141493843895598,0.7203120082643396,1
0.7278651178975938,0.6186244837728623,1
0.965468334219636,0.5755199075716385,1
0.5541788588528028,0.31115926705102326,0
0.12250571204645266,0.07232846798564185,0
0.44542768724513515,0.12907352566521257,0
0.20714228710655536,0.4878193199171932,0
0.5104965902974284,0.8096579429224252,1
0.12430648796656274,0.920632992228873,1
0.4944420313064801,0.3638477216891559,0
0.5394025462021244,0.4445906995495126,0
0.2722645530913783,0.9516462408651284,1
0.06433409292178993,0.432090507386624,0
0.25881845525298186,0.7032189341528582,1
0.017841033741635814,0.4375512397698027,0
0.37278509529434567,0.18590600239148347,0
0.9643714479482131,0.3088565947849118,0
0.24143315147884592,0.9901977810005705,1
0.2838204105400979,0.5332112124124201,1
0.4975291430802329,0.08166905284351333,0
0.39322499458553384,0.6884737909315745,1
0.6158982846370143,0.8000960635654095,1
0.6242771212177691,0.15341291068467344,0
0.4871606638225362,0.3661855366645633,0
0.4744283325793399,0.004208182559744644,0
0.6835175056342868,0.9140899460770521,1
0.2061211545137157,0.6276152945615616,1
0.7262416103548445,0.8854613833075691,1
0.2818818990063586,0.08788956238302192,0
0.7724489163671957,0.2657888657057489,0
0.5762070712741814,0.6643090190895902,1
0.7037845770124109,0.5220927258470336,1
0.176181177103773,0.3351995508245673,0
0.9356769565925517,0.1012687803714093,0
0.8609917823875131,0.846374220279953,1
0.7484729576406907,0.9719717425301694,1
0.005553932760061997,0.7545606873078585,1
0.10759737547589843,0.39579601446581714,0
0.15565218029723438,0.15549019905967687,0
0.5121432654701442,0.8054071494529137,1
0.5312954373877777,0.9059558893169116,1
0.45358937657729714,0.3988852187279157,0
0.8491165748203257,0.5623580589162902,1
0.6197860278539761,0.25877572267248783,0
0.8251856615040937,0.8574623377011538,1
0.42961496808417776,0.45817882762650886,0
0.9186564150353923,0.43332974898896914,0
0.534200021324978,0.7155616627307421,1
0.4233979338126903,0.26684578732015163,0
0.23962590207460432,0.8129336844200429,1
0.30446935222887617,0.6579210009297164,1
0.5094686176027821,0.8630012853312503,1
0.27677669985754527,0.4660510128054929,0
0.07555998471402514,0.13760727775872328,0
0.33740011688452565,0.2174450169540597,0
0.38156211720485,0.5463653452575226,1
0.43139798195255974,0.7124499308444495,1
0.7098048757647083,0.7453408577122431,1
0.1581280149143628,0.7703834379297114,1
0.18129748549770563,0.20224727817244403,0
0.37036750050455136,0.5233303932162466,1
0.2856204370733312,0.8142259669491207,1
0.13526712410905894,0.7093330490523632,1
0.45078136069931896,0.09300691343456413,0
0.4922097644195176,0.6116904425201276,1
0.6476001505571506,0.7442710521778528,1
0.7049931518257917,0.6262364482093462,1
0.2602937613590328,0.4681423082343533,0
0.7227486598229624,0.576409534839838,1
0.8297354706514856,0.7264448014459269,1
0.6015512563925302,0.21102569481589906,0
0.8847931552354865,0.2555869354639204,0
0.028331523859815633,0.035175172119167986,0
0.4682934652414513,0.571273655323328,1
0.26084085885635755,0.6984970494075624,1
0.7457810165580993,0.4827578716013512,1
0.25512443780605276,0.6106099140630955,1
0.9870056779732038,0.9485175167963821,1
0.4471516379457203,0.7658966895797972,1
0.9612766714163659,0.5340239336853464,1
0.9089908752298832,0.11576027310285852,0
0.5418770200855464,0.021356258318920185,0
0.9875202171810178,0.2771224127795815,0
0.5962554914529142,0.8512721525499336,1
0.6913054666966212,0.6012946232482327,1
0.23424004220354988,0.8105873077073105,1
0.8293399605316802,0.565595824095866,1
0.5344242577915093,0.5114187889034275,1
0.8559601044547043,0.9131563246511931,1
0.35327503206299715,0.434141474231986,0
0.012037028308689024,0.6266589720860191,1
0.5373029814151989,0.36200073696912005,0
0.21324573719733952,0.23540039602931984,0
0.10096474497437413,0.7240526936363114,1
0.7185585557775841,0.7352371109194407,1
0.8498987447964086,0.7200742129790727,1
0.7321263776519676,0.18023025805998083,0
0.07432865992711579,0.28906234438817235,0
0.39320465335044474,0.5637407039068448,1
0.7230197751514897,0.11396547684343594,0
0.28272997931275223,0.5258166787088027,1
0.49878038166754257,0.6272890605618222,1
0.15238364602577192,0.2849433053329281,0
0.9176224664042162,0.9221477734356812,1
0.12965635192150904,0.8125745458795525,1
0.8426353122331323,0.31327461700446213,0
0.9132828104060459,0.7287638652988953,1
0.3778018408878159,0.07257315401981457,0
0.9107154735087032,0.27974004614133974,0
0.11205886316257019,0.5750154797255034,1
0.6602639377700351,0.8319793393462286,1
0.7137600836087079,0.2366615787580405,0
0.44506037599737036,0.6919487330606633,1
0.4703802072109615,0.7454910084877598,1
0.8567233837155941,0.035812631541632944,0
0.919728312429005,0.026938668111012642,0
0.7500461003586478,0.8642183687418831,1
0.3700233476653523,0.24334026618790827,0
0.3239005622386555,0.34330075285199946,0
0.1378464168635759,0.35979276670635174,0
0.6795446540250073,0.4398389519617403,0
0.5848250711214764,0.13871447489946886,0
0.059657471883579616,0.6665562728349981,1
0.19510301150820641,0.6291895248727828,1
0.2852517199817822,0.06424158566878568,0
0.2600165430945658,0.39901835574324007,0
0.487024738588937,0.2755006727845679,0
0.8226159646213749,0.4987800853658686,1
0.1739418821148524,0.9660458240699824,1
0.674063611110959,0.4584644768103687,0
0.011447902618210382,0.3080248994785453,0
0.2927781512299935,0.28341003001233367,0
0.9419888696778972,0.31416995737877695,0
0.19287125530535698,0.8492900216551741,1
0.06425081498617569,0.042713499945991384,0
0.9544644138934087,0.8235226406936625,1
0.34499012124349393,0.3478066571314966,0
0.7760868229721272,0.8418228070030535,1
0.27057545798180327,0.44890851211466065,0
0.04265379378644485,0.7043934776409619,1
0.9905251552185681,0.48790764899252603,1
0.7267190920031503,0.21327790156258086,0
0.3212116378137819,0.5941939981654756,1
0.14653097022147998,0.8015614299059927,1
0.40108369885206985,0.441182270410301,0
0.015356013844662786,0.6487081358297145,1
0.4731472863755595,0.23273394267033798,0
0.27918799580036224,0.014043500888749505,0
0.6190760784438263,0.7843982188813419,1
0.2745505906844925,0.6205831329372318,1
0.09406447213057867,0.6751986278604374,1
0.7081342754474698,0.10489835109234602,0
0.760814582980201,0.5033988961148937,1
0.0900689368664015,0.7253098221843233,1
